DATAFLOW,LAST UPDATE,freq,sex,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y15-19:From 15 to 19 years,SE214:Gotlands län,2023,1517,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y15-19:From 15 to 19 years,SE221:Blekinge län,2023,4417,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y15-19:From 15 to 19 years,SE224:Skåne län,2023,39515,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y15-19:From 15 to 19 years,SE231:Hallands län,2023,10030,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y15-19:From 15 to 19 years,SE232:Västra Götalands län,2023,48132,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y15-19:From 15 to 19 years,SE311:Värmlands län,2023,7300,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y15-19:From 15 to 19 years,SE312:Dalarnas län,2023,7948,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y15-19:From 15 to 19 years,SE313:Gävleborgs län,2023,7967,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y15-19:From 15 to 19 years,SE321:Västernorrlands län,2023,6919,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y15-19:From 15 to 19 years,SE322:Jämtlands län,2023,3670,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y15-19:From 15 to 19 years,SE331:Västerbottens län,2023,7234,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y15-19:From 15 to 19 years,SE332:Norrbottens län,2023,6305,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI:Finland,2023,147012,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI193:Keski-Suomi (NUTS 2021),2023,8548,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI194:Etelä-Pohjanmaa (NUTS 2021),2023,3992,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI195:Pohjanmaa (NUTS 2021),2023,5070,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI196:Satakunta,2023,4312,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI197:Pirkanmaa (NUTS 2021),2023,16659,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI1B1:Helsinki-Uusimaa,2023,47283,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI1C1:Varsinais-Suomi,2023,14827,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI1C2:Kanta-Häme,2023,3289,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI1C3:Päijät-Häme (NUTS 2021),2023,4155,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI1C4:Kymenlaakso (NUTS 2021),2023,2921,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI1C5:Etelä-Karjala,2023,2880,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI1D1:Etelä-Savo (NUTS 2021),2023,2391,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI1D2:Pohjois-Savo (NUTS 2021),2023,6678,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI1D3:Pohjois-Karjala (NUTS 2021),2023,4820,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI1D5:Keski-Pohjanmaa,2023,1407,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI1D7:Lappi,2023,4153,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI1D8:Kainuu,2023,1209,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI1D9:Pohjois-Pohjanmaa,2023,11901,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,FI200:Åland,2023,517,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE:Sweden,2023,275136,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE110:Stockholms län,2023,60304,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE121:Uppsala län,2023,15121,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE122:Södermanlands län,2023,6800,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE123:Östergötlands län,2023,14228,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE124:Örebro län,2023,9351,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE125:Västmanlands län,2023,6684,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE211:Jönköpings län,2023,9559,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE212:Kronobergs län,2023,5675,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE213:Kalmar län,2023,5610,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE214:Gotlands län,2023,1442,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE221:Blekinge län,2023,3499,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE224:Skåne län,2023,39218,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE231:Hallands län,2023,7888,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE232:Västra Götalands län,2023,46780,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE311:Värmlands län,2023,7271,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE312:Dalarnas län,2023,5829,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE313:Gävleborgs län,2023,6568,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE321:Västernorrlands län,2023,5099,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE322:Jämtlands län,2023,3082,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE331:Västerbottens län,2023,9269,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y20-24:From 20 to 24 years,SE332:Norrbottens län,2023,5859,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI:Finland,2023,167020,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI193:Keski-Suomi (NUTS 2021),2023,8074,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI194:Etelä-Pohjanmaa (NUTS 2021),2023,4340,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI195:Pohjanmaa (NUTS 2021),2023,4884,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI196:Satakunta,2023,4912,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI197:Pirkanmaa (NUTS 2021),2023,17852,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI1B1:Helsinki-Uusimaa,2023,62871,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI1C1:Varsinais-Suomi,2023,15021,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI1C2:Kanta-Häme,2023,3791,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI1C3:Päijät-Häme (NUTS 2021),2023,4900,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI1C4:Kymenlaakso (NUTS 2021),2023,3541,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI1C5:Etelä-Karjala,2023,2790,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI1D1:Etelä-Savo (NUTS 2021),2023,2677,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI1D2:Pohjois-Savo (NUTS 2021),2023,6590,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI1D3:Pohjois-Karjala (NUTS 2021),2023,4260,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI1D5:Keski-Pohjanmaa,2023,1686,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI1D7:Lappi,2023,4582,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI1D8:Kainuu,2023,1436,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI1D9:Pohjois-Pohjanmaa,2023,12104,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,FI200:Åland,2023,709,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE:Sweden,2023,323678,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE110:Stockholms län,2023,85415,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE121:Uppsala län,2023,14709,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE122:Södermanlands län,2023,7820,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE123:Östergötlands län,2023,14414,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE124:Örebro län,2023,9252,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE125:Västmanlands län,2023,8168,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE211:Jönköpings län,2023,10700,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE212:Kronobergs län,2023,5630,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE213:Kalmar län,2023,6254,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE214:Gotlands län,2023,1458,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE221:Blekinge län,2023,3869,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE224:Skåne län,2023,44521,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE231:Hallands län,2023,8460,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE232:Västra Götalands län,2023,56665,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE311:Värmlands län,2023,7616,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE312:Dalarnas län,2023,6977,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE313:Gävleborgs län,2023,7356,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE321:Västernorrlands län,2023,5903,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE322:Jämtlands län,2023,3474,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE331:Västerbottens län,2023,8613,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y25-29:From 25 to 29 years,SE332:Norrbottens län,2023,6404,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI:Finland,2023,179506,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI193:Keski-Suomi (NUTS 2021),2023,7892,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI194:Etelä-Pohjanmaa (NUTS 2021),2023,5006,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI195:Pohjanmaa (NUTS 2021),2023,5247,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI196:Satakunta,2023,5442,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI197:Pirkanmaa (NUTS 2021),2023,18093,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI1B1:Helsinki-Uusimaa,2023,68939,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI1C1:Varsinais-Suomi,2023,15498,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI1C2:Kanta-Häme,2023,4374,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI1C3:Päijät-Häme (NUTS 2021),2023,5366,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI1C4:Kymenlaakso (NUTS 2021),2023,4032,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI1C5:Etelä-Karjala,2023,3098,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI1D1:Etelä-Savo (NUTS 2021),2023,3088,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI1D2:Pohjois-Savo (NUTS 2021),2023,7115,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI1D3:Pohjois-Karjala (NUTS 2021),2023,4280,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI1D5:Keski-Pohjanmaa,2023,1870,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI1D7:Lappi,2023,5203,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI1D8:Kainuu,2023,1633,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI1D9:Pohjois-Pohjanmaa,2023,12404,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,FI200:Åland,2023,926,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE:Sweden,2023,379866,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE110:Stockholms län,2023,101336,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE121:Uppsala län,2023,15061,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE122:Södermanlands län,2023,9711,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE123:Östergötlands län,2023,16118,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE124:Örebro län,2023,10178,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE125:Västmanlands län,2023,9770,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE211:Jönköpings län,2023,12271,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE212:Kronobergs län,2023,6713,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE213:Kalmar län,2023,7585,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE214:Gotlands län,2023,1827,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE221:Blekinge län,2023,4707,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE224:Skåne län,2023,51262,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE231:Hallands län,2023,10900,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE232:Västra Götalands län,2023,65572,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE311:Värmlands län,2023,8989,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE312:Dalarnas län,2023,9127,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE313:Gävleborgs län,2023,9269,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE321:Västernorrlands län,2023,7481,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE322:Jämtlands län,2023,4397,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE331:Västerbottens län,2023,9756,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y30-34:From 30 to 34 years,SE332:Norrbottens län,2023,7836,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y35-39:From 35 to 39 years,FI:Finland,2023,175371,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y35-39:From 35 to 39 years,FI193:Keski-Suomi (NUTS 2021),2023,7969,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y35-39:From 35 to 39 years,FI194:Etelä-Pohjanmaa (NUTS 2021),2023,5187,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y35-39:From 35 to 39 years,FI195:Pohjanmaa (NUTS 2021),2023,5283,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y35-39:From 35 to 39 years,FI196:Satakunta,2023,6003,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y35-39:From 35 to 39 years,FI197:Pirkanmaa (NUTS 2021),2023,17336,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y35-39:From 35 to 39 years,FI1B1:Helsinki-Uusimaa,2023,63732,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y35-39:From 35 to 39 years,FI1C1:Varsinais-Suomi,2023,14713,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y35-39:From 35 to 39 years,FI1C2:Kanta-Häme,2023,4847,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y35-39:From 35 to 39 years,FI1C3:Päijät-Häme (NUTS 2021),2023,5588,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y35-39:From 35 to 39 years,FI1C4:Kymenlaakso (NUTS 2021),2023,4303,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y35-39:From 35 to 39 years,FI1C5:Etelä-Karjala,2023,3248,,
